step,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,hx,hy,dist,angle_deg
58,1740386114.636,1.176,-1.707,0.212,0.088,4,3.435,2.100,4.426,59.318
58,1740386114.636,1.176,-1.707,0.212,0.088,5,1.811,1.011,2.791,76.852
58,1740386114.636,1.176,-1.707,0.212,0.088,6,-2.535,1.175,4.698,142.173
58,1740386114.636,1.176,-1.707,0.212,0.088,7,-1.618,0.117,3.337,146.856
58,1740386114.636,1.176,-1.707,0.212,0.088,8,-2.528,2.003,5.242,134.960
58,1740386114.636,1.176,-1.707,0.212,0.088,9,0.727,-1.292,0.611,137.298
58,1740386114.636,1.176,-1.707,0.212,0.088,10,-0.930,0.966,3.402,128.231
58,1740386114.636,1.176,-1.707,0.212,0.088,11,1.594,-1.673,0.420,4.600
58,1740386114.636,1.176,-1.707,0.212,0.088,12,2.429,0.791,2.795,63.355
58,1740386114.636,1.176,-1.707,0.212,0.088,13,2.757,-1.813,1.585,-3.851
58,1740386114.636,1.176,-1.707,0.212,0.088,14,-0.808,-1.166,2.056,164.747
59,1740386114.832,1.218,-1.689,0.212,0.088,0,2.054,0.363,2.216,67.847
59,1740386114.832,1.218,-1.689,0.212,0.088,1,1.027,-1.030,0.687,106.181
59,1740386114.832,1.218,-1.689,0.212,0.088,2,0.258,0.347,2.251,115.246
59,1740386114.832,1.218,-1.689,0.212,0.088,3,0.798,0.479,2.209,100.974
59,1740386114.832,1.218,-1.689,0.212,0.088,4,3.459,2.212,4.499,60.123
59,1740386114.832,1.218,-1.689,0.212,0.088,5,1.831,1.006,2.765,77.195
59,1740386114.832,1.218,-1.689,0.212,0.088,6,-2.541,1.283,4.792,141.662
59,1740386114.832,1.218,-1.689,0.212,0.088,7,-1.645,0.114,3.384,147.795
59,1740386114.832,1.218,-1.689,0.212,0.088,8,-2.538,2.038,5.291,135.220
59,1740386114.832,1.218,-1.689,0.212,0.088,9,0.828,-1.233,0.600,130.545
59,1740386114.832,1.218,-1.689,0.212,0.088,10,-0.931,0.949,3.403,129.175
59,1740386114.832,1.218,-1.689,0.212,0.088,11,1.584,-1.785,0.378,-14.592
59,1740386114.832,1.218,-1.689,0.212,0.088,12,2.364,0.882,2.815,65.976
59,1740386114.832,1.218,-1.689,0.212,0.088,13,2.850,-1.830,1.638,-4.919
59,1740386114.832,1.218,-1.689,0.212,0.088,14,-0.808,-1.164,2.093,165.468
60,1740386115.028,1.272,-1.635,0.271,0.271,0,2.077,0.259,2.058,66.993
60,1740386115.028,1.272,-1.635,0.271,0.271,1,0.982,-0.973,0.723,113.645
60,1740386115.028,1.272,-1.635,0.271,0.271,2,0.261,0.307,2.190,117.508
60,1740386115.028,1.272,-1.635,0.271,0.271,3,0.761,0.414,2.112,104.023
60,1740386115.028,1.272,-1.635,0.271,0.271,4,3.484,2.324,4.535,60.809
60,1740386115.028,1.272,-1.635,0.271,0.271,5,1.851,1.002,2.700,77.623
60,1740386115.028,1.272,-1.635,0.271,0.271,6,-2.546,1.392,4.873,141.593
60,1740386115.028,1.272,-1.635,0.271,0.271,7,-1.673,0.111,3.424,149.333
60,1740386115.028,1.272,-1.635,0.271,0.271,8,-2.547,2.073,5.323,135.845
60,1740386115.028,1.272,-1.635,0.271,0.271,9,0.929,-1.174,0.574,126.643
60,1740386115.028,1.272,-1.635,0.271,0.271,10,-0.933,0.931,3.384,130.670
60,1740386115.028,1.272,-1.635,0.271,0.271,11,1.574,-1.896,0.399,-40.848
60,1740386115.028,1.272,-1.635,0.271,0.271,12,2.299,0.973,2.803,68.505
60,1740386115.028,1.272,-1.635,0.271,0.271,13,2.851,-1.921,1.604,-10.252
60,1740386115.028,1.272,-1.635,0.271,0.271,14,-0.809,-1.162,2.134,167.193
61,1740386115.233,1.326,-1.581,0.271,0.271,0,2.100,0.156,1.901,65.998
61,1740386115.233,1.326,-1.581,0.271,0.271,1,0.938,-0.916,0.770,120.299
61,1740386115.233,1.326,-1.581,0.271,0.271,2,0.264,0.267,2.132,119.897
61,1740386115.233,1.326,-1.581,0.271,0.271,3,0.723,0.349,2.022,107.355
61,1740386115.233,1.326,-1.581,0.271,0.271,4,3.509,2.436,4.572,61.483
61,1740386115.233,1.326,-1.581,0.271,0.271,5,1.871,0.997,2.635,78.071
61,1740386115.233,1.326,-1.581,0.271,0.271,6,-2.552,1.501,4.953,141.526
61,1740386115.233,1.326,-1.581,0.271,0.271,7,-1.701,0.108,3.467,150.834
61,1740386115.233,1.326,-1.581,0.271,0.271,8,-2.556,2.108,5.356,136.463
61,1740386115.233,1.326,-1.581,0.271,0.271,9,1.031,-1.115,0.552,122.398
61,1740386115.233,1.326,-1.581,0.271,0.271,10,-0.935,0.914,3.367,132.182
61,1740386115.233,1.326,-1.581,0.271,0.271,11,1.564,-2.008,0.488,-60.899
61,1740386115.233,1.326,-1.581,0.271,0.271,12,2.234,1.064,2.796,71.052
61,1740386115.233,1.326,-1.581,0.271,0.271,13,2.851,-2.012,1.585,-15.766
61,1740386115.233,1.326,-1.581,0.271,0.271,14,-0.809,-1.160,2.177,168.852
62,1740386115.436,1.381,-1.527,0.271,0.271,0,2.101,0.139,1.815,66.607
62,1740386115.436,1.381,-1.527,0.271,0.271,1,0.893,-0.859,0.826,126.117
62,1740386115.436,1.381,-1.527,0.271,0.271,2,0.189,0.186,2.087,124.812
62,1740386115.436,1.381,-1.527,0.271,0.271,3,0.686,0.283,1.939,110.984
62,1740386115.436,1.381,-1.527,0.271,0.271,4,3.534,2.548,4.609,62.147
62,1740386115.436,1.381,-1.527,0.271,0.271,5,1.891,0.992,2.570,78.542
62,1740386115.436,1.381,-1.527,0.271,0.271,6,-2.557,1.609,5.034,141.461
62,1740386115.436,1.381,-1.527,0.271,0.271,7,-1.665,0.018,3.415,153.094
62,1740386115.436,1.381,-1.527,0.271,0.271,8,-2.566,2.144,5.389,137.073
62,1740386115.436,1.381,-1.527,0.271,0.271,9,1.132,-1.056,0.532,117.816
62,1740386115.436,1.381,-1.527,0.271,0.271,10,-0.936,0.897,3.353,133.707
62,1740386115.436,1.381,-1.527,0.271,0.271,11,1.554,-2.119,0.617,-73.708
62,1740386115.436,1.381,-1.527,0.271,0.271,12,2.169,1.155,2.795,73.605
62,1740386115.436,1.381,-1.527,0.271,0.271,13,2.852,-2.103,1.580,-21.362
62,1740386115.436,1.381,-1.527,0.271,0.271,14,-0.810,-1.158,2.221,170.445
63,1740386115.630,1.494,-1.414,0.566,0.566,0,2.101,0.132,1.661,68.547
63,1740386115.630,1.494,-1.414,0.566,0.566,1,0.849,-0.803,0.888,136.527
63,1740386115.630,1.494,-1.414,0.566,0.566,2,0.181,0.084,1.992,131.246
63,1740386115.630,1.494,-1.414,0.566,0.566,3,0.649,0.218,1.838,117.364
63,1740386115.630,1.494,-1.414,0.566,0.566,4,3.559,2.660,4.567,63.120
63,1740386115.630,1.494,-1.414,0.566,0.566,5,1.911,0.987,2.437,80.135
63,1740386115.630,1.494,-1.414,0.566,0.566,6,-2.563,1.718,5.125,142.326
63,1740386115.630,1.494,-1.414,0.566,0.566,7,-1.629,-0.072,3.398,156.739
63,1740386115.630,1.494,-1.414,0.566,0.566,8,-2.575,2.179,5.428,138.556
63,1740386115.630,1.494,-1.414,0.566,0.566,9,1.234,-0.997,0.491,121.978
63,1740386115.630,1.494,-1.414,0.566,0.566,10,-0.938,0.880,3.343,136.675
63,1740386115.630,1.494,-1.414,0.566,0.566,11,1.543,-2.230,0.818,-86.517
63,1740386115.630,1.494,-1.414,0.566,0.566,12,2.105,1.245,2.728,77.062
63,1740386115.630,1.494,-1.414,0.566,0.566,13,2.853,-2.193,1.567,-29.840
63,1740386115.630,1.494,-1.414,0.566,0.566,14,-0.815,-1.125,2.327,172.872
64,1740386115.836,1.381,-1.527,-0.566,-0.566,0,2.101,0.125,1.802,66.436
64,1740386115.836,1.381,-1.527,-0.566,-0.566,1,0.805,-0.746,0.971,126.406
64,1740386115.836,1.381,-1.527,-0.566,-0.566,2,0.172,-0.019,1.933,128.711
64,1740386115.836,1.381,-1.527,-0.566,-0.566,3,0.548,0.196,1.914,115.780
64,1740386115.836,1.381,-1.527,-0.566,-0.566,4,3.583,2.772,4.830,62.868
64,1740386115.836,1.381,-1.527,-0.566,-0.566,5,1.931,0.983,2.569,77.621
64,1740386115.836,1.381,-1.527,-0.566,-0.566,6,-2.568,1.827,5.181,139.655
64,1740386115.836,1.381,-1.527,-0.566,-0.566,7,-1.592,-0.162,3.271,155.335
64,1740386115.836,1.381,-1.527,-0.566,-0.566,8,-2.584,2.214,5.451,136.664
64,1740386115.836,1.381,-1.527,-0.566,-0.566,9,1.335,-0.938,0.591,94.428
64,1740386115.836,1.381,-1.527,-0.566,-0.566,10,-0.940,0.862,3.331,134.157
64,1740386115.836,1.381,-1.527,-0.566,-0.566,11,1.533,-2.342,0.829,-79.393
64,1740386115.836,1.381,-1.527,-0.566,-0.566,12,2.040,1.336,2.938,77.036
64,1740386115.836,1.381,-1.527,-0.566,-0.566,13,2.853,-2.284,1.656,-27.213
64,1740386115.836,1.381,-1.527,-0.566,-0.566,14,-0.820,-1.092,2.243,168.819
65,1740386116.029,1.267,-1.640,-0.566,-0.566,0,2.101,0.118,1.946,64.634
65,1740386116.029,1.267,-1.640,-0.566,-0.566,1,0.760,-0.689,1.078,118.078
65,1740386116.029,1.267,-1.640,-0.566,-0.566,2,0.163,-0.122,1.878,126.023
65,1740386116.029,1.267,-1.640,-0.566,-0.566,3,0.447,0.175,1.991,114.318
65,1740386116.029,1.267,-1.640,-0.566,-0.566,4,3.608,2.884,5.093,62.641
65,1740386116.029,1.267,-1.640,-0.566,-0.566,5,1.951,0.978,2.706,75.357
65,1740386116.029,1.267,-1.640,-0.566,-0.566,6,-2.573,1.936,5.248,137.047
65,1740386116.029,1.267,-1.640,-0.566,-0.566,7,-1.556,-0.252,3.146,153.818
65,1740386116.029,1.267,-1.640,-0.566,-0.566,8,-2.594,2.249,5.480,134.790
65,1740386116.029,1.267,-1.640,-0.566,-0.566,9,1.436,-0.879,0.779,77.484
65,1740386116.029,1.267,-1.640,-0.566,-0.566,10,-0.905,0.783,3.254,131.874
65,1740386116.029,1.267,-1.640,-0.566,-0.566,11,1.523,-2.453,0.853,-72.556
65,1740386116.029,1.267,-1.640,-0.566,-0.566,12,1.975,1.427,3.148,77.014
65,1740386116.029,1.267,-1.640,-0.566,-0.566,13,2.854,-2.375,1.749,-24.859
65,1740386116.029,1.267,-1.640,-0.566,-0.566,14,-0.825,-1.059,2.171,164.476
66,1740386116.233,1.154,-1.753,-0.566,-0.566,0,2.101,0.111,2.091,63.080
66,1740386116.233,1.154,-1.753,-0.566,-0.566,1,0.716,-0.632,1.204,111.371
66,1740386116.233,1.154,-1.753,-0.566,-0.566,2,0.155,-0.224,1.827,123.178
66,1740386116.233,1.154,-1.753,-0.566,-0.566,3,0.347,0.153,2.070,112.967
66,1740386116.233,1.154,-1.753,-0.566,-0.566,4,3.633,2.996,5.357,62.438
66,1740386116.233,1.154,-1.753,-0.566,-0.566,5,1.972,0.973,2.846,73.313
66,1740386116.233,1.154,-1.753,-0.566,-0.566,6,-2.579,2.044,5.325,134.509
66,1740386116.233,1.154,-1.753,-0.566,-0.566,7,-1.520,-0.342,3.024,152.177
66,1740386116.233,1.154,-1.753,-0.566,-0.566,8,-2.603,2.284,5.515,132.939
66,1740386116.233,1.154,-1.753,-0.566,-0.566,9,1.538,-0.820,1.009,67.662
66,1740386116.233,1.154,-1.753,-0.566,-0.566,10,-0.870,0.704,3.183,129.486
66,1740386116.233,1.154,-1.753,-0.566,-0.566,11,1.513,-2.565,0.887,-66.170
66,1740386116.233,1.154,-1.753,-0.566,-0.566,12,1.910,1.518,3.357,76.995
66,1740386116.233,1.154,-1.753,-0.566,-0.566,13,2.855,-2.466,1.844,-22.745
66,1740386116.233,1.154,-1.753,-0.566,-0.566,14,-0.829,-1.026,2.113,159.864
67,1740386116.429,1.006,-1.814,-0.739,-0.306,0,2.110,0.096,2.206,59.989
67,1740386116.429,1.006,-1.814,-0.739,-0.306,1,0.671,-0.576,1.283,105.141
67,1740386116.429,1.006,-1.814,-0.739,-0.306,2,0.146,-0.327,1.719,120.050
67,1740386116.429,1.006,-1.814,-0.739,-0.306,3,0.355,0.156,2.075,108.290
67,1740386116.429,1.006,-1.814,-0.739,-0.306,4,3.658,3.108,5.591,61.690
67,1740386116.429,1.006,-1.814,-0.739,-0.306,5,1.992,0.968,2.952,70.504
67,1740386116.429,1.006,-1.814,-0.739,-0.306,6,-2.584,2.153,5.351,132.146
67,1740386116.429,1.006,-1.814,-0.739,-0.306,7,-1.484,-0.432,2.848,150.962
67,1740386116.429,1.006,-1.814,-0.739,-0.306,8,-2.612,2.320,5.494,131.195
67,1740386116.429,1.006,-1.814,-0.739,-0.306,9,1.639,-0.761,1.229,59.013
67,1740386116.429,1.006,-1.814,-0.739,-0.306,10,-0.835,0.624,3.056,127.059
67,1740386116.429,1.006,-1.814,-0.739,-0.306,11,1.503,-2.676,0.994,-60.075
67,1740386116.429,1.006,-1.814,-0.739,-0.306,12,1.845,1.609,3.524,76.238
67,1740386116.429,1.006,-1.814,-0.739,-0.306,13,2.856,-2.557,1.993,-21.881
67,1740386116.429,1.006,-1.814,-0.739,-0.306,14,-0.834,-0.993,2.016,155.945
68,1740386116.633,0.893,-1.928,-0.566,-0.566,0,2.119,0.081,2.353,58.607
68,1740386116.633,0.893,-1.928,-0.566,-0.566,1,0.627,-0.519,1.434,100.713
68,1740386116.633,0.893,-1.928,-0.566,-0.566,2,0.137,-0.430,1.678,116.781
68,1740386116.633,0.893,-1.928,-0.566,-0.566,3,0.364,0.159,2.153,104.238
68,1740386116.633,0.893,-1.928,-0.566,-0.566,4,3.683,3.220,5.854,61.547
68,1740386116.633,0.893,-1.928,-0.566,-0.566,5,2.012,0.964,3.100,68.851
68,1740386116.633,0.893,-1.928,-0.566,-0.566,6,-2.590,2.262,5.448,129.739
68,1740386116.633,0.893,-1.928,-0.566,-0.566,7,-1.448,-0.522,2.731,149.018
68,1740386116.633,0.893,-1.928,-0.566,-0.566,8,-2.621,2.355,5.540,129.377
68,1740386116.633,0.893,-1.928,-0.566,-0.566,9,1.740,-0.702,1.490,55.347
68,1740386116.633,0.893,-1.928,-0.566,-0.566,10,-0.800,0.545,2.997,124.412
68,1740386116.633,0.893,-1.928,-0.566,-0.566,11,1.492,-2.788,1.048,-55.147
68,1740386116.633,0.893,-1.928,-0.566,-0.566,12,1.780,1.700,3.734,76.264
68,1740386116.633,0.893,-1.928,-0.566,-0.566,13,2.856,-2.648,2.091,-20.153
68,1740386116.633,0.893,-1.928,-0.566,-0.566,14,-0.839,-0.960,1.984,150.809
69,1740386116.829,0.832,-2.075,-0.306,-0.739,0,2.128,0.066,2.503,58.817
69,1740386116.829,0.832,-2.075,-0.306,-0.739,1,0.582,-0.462,1.632,98.799
69,1740386116.829,0.832,-2.075,-0.306,-0.739,2,0.129,-0.532,1.696,114.508
69,1740386116.829,0.832,-2.075,-0.306,-0.739,3,0.372,0.162,2.285,101.608
69,1740386116.829,0.832,-2.075,-0.306,-0.739,4,3.707,3.331,6.124,61.997
69,1740386116.829,0.832,-2.075,-0.306,-0.739,5,2.032,0.959,3.263,68.426
69,1740386116.829,0.832,-2.075,-0.306,-0.739,6,-2.575,2.271,5.523,128.093
69,1740386116.829,0.832,-2.075,-0.306,-0.739,7,-1.412,-0.612,2.679,146.886
69,1740386116.829,0.832,-2.075,-0.306,-0.739,8,-2.701,2.368,5.677,128.484
69,1740386116.829,0.832,-2.075,-0.306,-0.739,9,1.842,-0.643,1.753,54.819
69,1740386116.829,0.832,-2.075,-0.306,-0.739,10,-0.797,0.476,3.027,122.562
69,1740386116.829,0.832,-2.075,-0.306,-0.739,11,1.482,-2.899,1.049,-51.725
69,1740386116.829,0.832,-2.075,-0.306,-0.739,12,1.715,1.791,3.966,77.134
69,1740386116.829,0.832,-2.075,-0.306,-0.739,13,2.857,-2.739,2.131,-18.143
69,1740386116.829,0.832,-2.075,-0.306,-0.739,14,-0.844,-0.927,2.032,145.573
70,1740386117.034,0.771,-2.223,-0.306,-0.739,0,2.066,0.093,2.654,60.789
70,1740386117.034,0.771,-2.223,-0.306,-0.739,1,0.538,-0.405,1.833,97.302
70,1740386117.034,0.771,-2.223,-0.306,-0.739,2,0.120,-0.635,1.717,112.285
70,1740386117.034,0.771,-2.223,-0.306,-0.739,3,0.381,0.166,2.421,99.268
70,1740386117.034,0.771,-2.223,-0.306,-0.739,4,3.732,3.443,6.394,62.409
70,1740386117.034,0.771,-2.223,-0.306,-0.739,5,2.052,0.954,3.426,68.040
70,1740386117.034,0.771,-2.223,-0.306,-0.739,6,-2.560,2.280,5.601,126.491
70,1740386117.034,0.771,-2.223,-0.306,-0.739,7,-1.375,-0.702,2.631,144.673
70,1740386117.034,0.771,-2.223,-0.306,-0.739,8,-2.780,2.382,5.815,127.633
70,1740386117.034,0.771,-2.223,-0.306,-0.739,9,1.943,-0.584,2.015,54.429
70,1740386117.034,0.771,-2.223,-0.306,-0.739,10,-0.794,0.407,3.061,120.751
70,1740386117.034,0.771,-2.223,-0.306,-0.739,11,1.472,-3.011,1.054,-48.322
70,1740386117.034,0.771,-2.223,-0.306,-0.739,12,1.650,1.881,4.198,77.909
70,1740386117.034,0.771,-2.223,-0.306,-0.739,13,2.858,-2.830,2.173,-16.208
70,1740386117.034,0.771,-2.223,-0.306,-0.739,14,-0.927,-0.995,2.096,144.123
71,1740386117.234,0.710,-2.371,-0.306,-0.739,0,2.004,0.120,2.807,62.548
71,1740386117.234,0.710,-2.371,-0.306,-0.739,1,0.493,-0.349,2.034,96.100
71,1740386117.234,0.710,-2.371,-0.306,-0.739,2,0.111,-0.738,1.740,110.119
71,1740386117.234,0.710,-2.371,-0.306,-0.739,3,0.390,0.169,2.560,97.180
71,1740386117.234,0.710,-2.371,-0.306,-0.739,4,3.757,3.555,6.664,62.788
71,1740386117.234,0.710,-2.371,-0.306,-0.739,5,2.072,0.949,3.589,67.690
71,1740386117.234,0.710,-2.371,-0.306,-0.739,6,-2.545,2.289,5.684,124.935
71,1740386117.234,0.710,-2.371,-0.306,-0.739,7,-1.339,-0.792,2.587,142.381
71,1740386117.234,0.710,-2.371,-0.306,-0.739,8,-2.859,2.395,5.954,126.822
71,1740386117.234,0.710,-2.371,-0.306,-0.739,9,1.921,-0.520,2.212,56.810
71,1740386117.234,0.710,-2.371,-0.306,-0.739,10,-0.791,0.339,3.098,118.981
71,1740386117.234,0.710,-2.371,-0.306,-0.739,11,1.462,-3.122,1.063,-44.963
71,1740386117.234,0.710,-2.371,-0.306,-0.739,12,1.585,1.972,4.431,78.602
71,1740386117.234,0.710,-2.371,-0.306,-0.739,13,2.858,-2.921,2.218,-14.349
71,1740386117.234,0.710,-2.371,-0.306,-0.739,14,-1.011,-1.063,2.161,142.759
72,1740386117.430,0.550,-2.371,-0.800,0.000,0,1.942,0.147,2.877,61.053
72,1740386117.430,0.550,-2.371,-0.800,0.000,1,0.449,-0.292,2.082,92.769
72,1740386117.430,0.550,-2.371,-0.800,0.000,2,0.103,-0.840,1.595,106.279
72,1740386117.430,0.550,-2.371,-0.800,0.000,3,0.398,0.172,2.548,93.406
72,1740386117.430,0.550,-2.371,-0.800,0.000,4,3.782,3.667,6.849,61.842
72,1740386117.430,0.550,-2.371,-0.800,0.000,5,2.092,0.945,3.657,65.051
72,1740386117.430,0.550,-2.371,-0.800,0.000,6,-2.530,2.298,5.593,123.414
72,1740386117.430,0.550,-2.371,-0.800,0.000,7,-1.303,-0.882,2.377,141.214
72,1740386117.430,0.550,-2.371,-0.800,0.000,8,-2.938,2.409,5.917,126.117
72,1740386117.430,0.550,-2.371,-0.800,0.000,9,1.898,-0.455,2.343,54.857
72,1740386117.430,0.550,-2.371,-0.800,0.000,10,-0.788,0.270,2.960,116.864
72,1740386117.430,0.550,-2.371,-0.800,0.000,11,1.451,-3.234,1.248,-43.724
72,1740386117.430,0.550,-2.371,-0.800,0.000,12,1.520,2.063,4.539,77.652
72,1740386117.430,0.550,-2.371,-0.800,0.000,13,2.859,-3.012,2.397,-15.503
72,1740386117.430,0.550,-2.371,-0.800,0.000,14,-1.094,-1.132,2.058,142.983
73,1740386117.632,0.390,-2.371,-0.800,0.000,0,1.881,0.174,2.950,59.630
73,1740386117.632,0.390,-2.371,-0.800,0.000,1,0.405,-0.235,2.136,89.597
73,1740386117.632,0.390,-2.371,-0.800,0.000,2,0.094,-0.943,1.458,101.698
73,1740386117.632,0.390,-2.371,-0.800,0.000,3,0.407,0.175,2.547,89.612
73,1740386117.632,0.390,-2.371,-0.800,0.000,4,3.807,3.779,7.036,60.945
73,1740386117.632,0.390,-2.371,-0.800,0.000,5,2.150,0.884,3.701,61.592
73,1740386117.632,0.390,-2.371,-0.800,0.000,6,-2.516,2.307,5.507,121.844
73,1740386117.632,0.390,-2.371,-0.800,0.000,7,-1.267,-0.972,2.168,139.821
73,1740386117.632,0.390,-2.371,-0.800,0.000,8,-3.017,2.422,5.880,125.403
73,1740386117.632,0.390,-2.371,-0.800,0.000,9,1.876,-0.391,2.476,53.112
73,1740386117.632,0.390,-2.371,-0.800,0.000,10,-0.785,0.201,2.828,114.546
73,1740386117.632,0.390,-2.371,-0.800,0.000,11,1.441,-3.345,1.433,-42.805
73,1740386117.632,0.390,-2.371,-0.800,0.000,12,1.455,2.154,4.649,76.747
73,1740386117.632,0.390,-2.371,-0.800,0.000,13,2.860,-3.103,2.576,-16.496
73,1740386117.632,0.390,-2.371,-0.800,0.000,14,-1.177,-1.200,1.956,143.230
74,1740386117.830,0.242,-2.432,-0.739,-0.306,0,1.819,0.201,3.069,59.070
74,1740386117.830,0.242,-2.432,-0.739,-0.306,1,0.360,-0.178,2.257,86.993
74,1740386117.830,0.242,-2.432,-0.739,-0.306,2,0.085,-1.046,1.396,96.441
74,1740386117.830,0.242,-2.432,-0.739,-0.306,3,0.416,0.179,2.617,86.194
74,1740386117.830,0.242,-2.432,-0.739,-0.306,4,3.831,3.891,7.271,60.419
74,1740386117.830,0.242,-2.432,-0.739,-0.306,5,2.208,0.823,3.803,58.867
74,1740386117.830,0.242,-2.432,-0.739,-0.306,6,-2.501,2.316,5.483,120.013
74,1740386117.830,0.242,-2.432,-0.739,-0.306,7,-1.231,-1.062,2.011,137.066
74,1740386117.830,0.242,-2.432,-0.739,-0.306,8,-2.977,2.445,5.843,123.424
74,1740386117.830,0.242,-2.432,-0.739,-0.306,9,1.853,-0.327,2.652,52.575
74,1740386117.830,0.242,-2.432,-0.739,-0.306,10,-0.800,0.198,2.829,111.599
74,1740386117.830,0.242,-2.432,-0.739,-0.306,11,1.431,-3.457,1.570,-40.736
74,1740386117.830,0.242,-2.432,-0.739,-0.306,12,1.390,2.245,4.816,76.202
74,1740386117.830,0.242,-2.432,-0.739,-0.306,13,2.860,-3.193,2.727,-16.208
74,1740386117.830,0.242,-2.432,-0.739,-0.306,14,-1.261,-1.269,1.900,142.239
75,1740386118.036,0.094,-2.494,-0.739,-0.306,0,1.758,0.227,3.189,58.552
75,1740386118.036,0.094,-2.494,-0.739,-0.306,1,0.316,-0.122,2.382,84.658
75,1740386118.036,0.094,-2.494,-0.739,-0.306,2,0.077,-1.148,1.345,90.741
75,1740386118.036,0.094,-2.494,-0.739,-0.306,3,0.424,0.182,2.696,82.965
75,1740386118.036,0.094,-2.494,-0.739,-0.306,4,3.856,4.003,7.507,59.926
75,1740386118.036,0.094,-2.494,-0.739,-0.306,5,2.209,0.759,3.879,56.961
75,1740386118.036,0.094,-2.494,-0.739,-0.306,6,-2.486,2.325,5.465,118.168
75,1740386118.036,0.094,-2.494,-0.739,-0.306,7,-1.195,-1.152,1.860,133.854
75,1740386118.036,0.094,-2.494,-0.739,-0.306,8,-3.026,2.442,5.839,122.304
75,1740386118.036,0.094,-2.494,-0.739,-0.306,9,1.869,-0.336,2.793,50.556
75,1740386118.036,0.094,-2.494,-0.739,-0.306,10,-0.814,0.195,2.838,108.663
75,1740386118.036,0.094,-2.494,-0.739,-0.306,11,1.421,-3.568,1.707,-39.000
75,1740386118.036,0.094,-2.494,-0.739,-0.306,12,1.326,2.336,4.984,75.693
75,1740386118.036,0.094,-2.494,-0.739,-0.306,13,2.861,-3.284,2.878,-15.950
75,1740386118.036,0.094,-2.494,-0.739,-0.306,14,-1.344,-1.337,1.845,141.188
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,0,1.778,0.252,3.351,56.869
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,1,0.271,-0.065,2.511,82.559
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,2,0.068,-1.251,1.310,84.665
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,3,0.433,0.185,2.783,79.930
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,4,3.881,4.115,7.744,59.463
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,5,2.210,0.694,3.959,55.131
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,6,-2.471,2.334,5.453,116.313
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,7,-1.158,-1.242,1.715,130.087
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,8,-3.076,2.439,5.837,121.183
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,9,1.884,-0.346,2.938,48.735
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,10,-0.829,0.192,2.854,105.753
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,11,1.411,-3.679,1.847,-37.524
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,12,1.261,2.427,5.152,75.218
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,13,2.862,-3.375,3.029,-15.718
76,1740386118.235,-0.054,-2.555,-0.739,-0.306,14,-1.427,-1.405,1.791,140.073
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,0,1.798,0.276,3.516,55.343
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,1,0.230,-0.082,2.571,80.322
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,2,0.059,-1.354,1.289,78.323
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,3,0.441,0.188,2.877,77.086
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,4,3.906,4.227,7.981,59.027
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,5,2.211,0.629,4.043,53.374
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,6,-2.456,2.343,5.447,114.452
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,7,-1.122,-1.332,1.580,125.651
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,8,-3.125,2.436,5.837,120.062
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,9,1.899,-0.356,3.085,47.086
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,10,-0.843,0.190,2.878,102.884
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,11,1.400,-3.791,1.987,-36.255
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,12,1.288,2.435,5.266,73.567
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,13,2.863,-3.466,3.180,-15.508
77,1740386118.431,-0.202,-2.616,-0.739,-0.306,14,-1.511,-1.474,1.737,138.889
78,1740386118.643,-0.349,-2.677,-0.739,-0.306,0,1.818,0.301,3.683,53.954
78,1740386118.643,-0.349,-2.677,-0.739,-0.306,1,0.190,-0.099,2.634,78.190
78,1740386118.643,-0.349,-2.677,-0.739,-0.306,2,0.051,-1.456,1.285,71.858
78,1740386118.643,-0.349,-2.677,-0.739,-0.306,3,0.450,0.192,2.978,74.429
78,1740386118.643,-0.349,-2.677,-0.739,-0.306,4,3.931,4.339,8.219,58.617
