step,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg
49,9.876,1.335,-1.724,-0.218,0.527,5,0.565,-2.729,1.266,-127.465
49,9.876,1.335,-1.724,-0.218,0.527,6,1.528,-2.805,1.099,-79.859
49,9.876,1.335,-1.724,-0.218,0.527,7,-1.184,-0.635,2.744,156.628
49,9.876,1.335,-1.724,-0.218,0.527,8,-1.916,-0.777,3.386,163.762
49,9.876,1.335,-1.724,-0.218,0.527,9,0.783,-0.385,1.448,112.409
49,9.876,1.335,-1.724,-0.218,0.527,10,-1.421,1.500,4.241,130.530
49,9.876,1.335,-1.724,-0.218,0.527,11,-0.440,-2.497,1.936,-156.447
49,9.876,1.335,-1.724,-0.218,0.527,12,0.751,1.336,3.115,100.800
49,9.876,1.335,-1.724,-0.218,0.527,13,2.764,-2.161,1.495,-17.009
49,9.876,1.335,-1.724,-0.218,0.527,14,3.525,-0.083,2.737,36.842
50,10.071,1.291,-1.619,-0.218,0.527,0,-1.001,-0.632,2.495,156.710
50,10.071,1.291,-1.619,-0.218,0.527,1,-0.189,-0.846,1.670,152.432
50,10.071,1.291,-1.619,-0.218,0.527,2,1.898,0.022,1.750,69.692
50,10.071,1.291,-1.619,-0.218,0.527,3,-1.963,-2.977,3.527,-157.346
50,10.071,1.291,-1.619,-0.218,0.527,4,-0.136,-1.310,1.460,167.804
50,10.071,1.291,-1.619,-0.218,0.527,5,0.482,-2.655,1.314,-127.982
50,10.071,1.291,-1.619,-0.218,0.527,6,1.550,-2.858,1.266,-78.208
50,10.071,1.291,-1.619,-0.218,0.527,7,-1.179,-0.627,2.662,158.124
50,10.071,1.291,-1.619,-0.218,0.527,8,-1.969,-0.807,3.360,166.024
50,10.071,1.291,-1.619,-0.218,0.527,9,0.693,-0.444,1.318,117.012
50,10.071,1.291,-1.619,-0.218,0.527,10,-1.532,1.505,4.211,132.110
50,10.071,1.291,-1.619,-0.218,0.527,11,-0.456,-2.554,1.982,-151.831
50,10.071,1.291,-1.619,-0.218,0.527,12,0.751,1.324,2.992,100.401
50,10.071,1.291,-1.619,-0.218,0.527,13,2.759,-2.193,1.576,-21.382
50,10.071,1.291,-1.619,-0.218,0.527,14,3.524,-0.082,2.710,34.530
51,10.263,1.291,-1.459,0.000,0.800,0,-1.001,-0.632,2.436,160.174
51,10.263,1.291,-1.459,0.000,0.800,1,-0.141,-0.874,1.547,157.795
51,10.263,1.291,-1.459,0.000,0.800,2,1.902,0.012,1.592,67.436
51,10.263,1.291,-1.459,0.000,0.800,3,-1.935,-2.940,3.550,-155.330
51,10.263,1.291,-1.459,0.000,0.800,4,-0.107,-1.298,1.407,173.461
51,10.263,1.291,-1.459,0.000,0.800,5,0.400,-2.581,1.433,-128.471
51,10.263,1.291,-1.459,0.000,0.800,6,1.571,-2.910,1.478,-79.071
51,10.263,1.291,-1.459,0.000,0.800,7,-1.238,-0.666,2.650,162.609
51,10.263,1.291,-1.459,0.000,0.800,8,-2.022,-0.837,3.371,169.376
51,10.263,1.291,-1.459,0.000,0.800,9,0.602,-0.504,1.177,125.802
51,10.263,1.291,-1.459,0.000,0.800,10,-1.532,1.461,4.061,134.038
51,10.263,1.291,-1.459,0.000,0.800,11,-0.472,-2.611,2.107,-146.840
51,10.263,1.291,-1.459,0.000,0.800,12,0.751,1.312,2.822,101.032
51,10.263,1.291,-1.459,0.000,0.800,13,2.753,-2.225,1.651,-27.666
51,10.263,1.291,-1.459,0.000,0.800,14,3.522,-0.082,2.622,31.673
52,10.463,1.291,-1.299,0.000,0.800,0,-0.995,-0.556,2.404,162.007
52,10.463,1.291,-1.299,0.000,0.800,1,-0.093,-0.902,1.440,164.019
52,10.463,1.291,-1.299,0.000,0.800,2,1.906,0.001,1.438,64.691
52,10.463,1.291,-1.299,0.000,0.800,3,-1.907,-2.904,3.578,-153.342
52,10.463,1.291,-1.299,0.000,0.800,4,-0.078,-1.286,1.369,179.496
52,10.463,1.291,-1.299,0.000,0.800,5,0.317,-2.507,1.552,-128.886
52,10.463,1.291,-1.299,0.000,0.800,6,1.593,-2.962,1.691,-79.717
52,10.463,1.291,-1.299,0.000,0.800,7,-1.296,-0.706,2.654,167.108
52,10.463,1.291,-1.299,0.000,0.800,8,-2.075,-0.867,3.394,172.695
52,10.463,1.291,-1.299,0.000,0.800,9,0.512,-0.563,1.071,136.635
52,10.463,1.291,-1.299,0.000,0.800,10,-1.532,1.439,3.933,135.885
52,10.463,1.291,-1.299,0.000,0.800,11,-0.489,-2.668,2.246,-142.437
52,10.463,1.291,-1.299,0.000,0.800,12,0.751,1.300,2.654,101.744
52,10.463,1.291,-1.299,0.000,0.800,13,2.785,-2.306,1.802,-33.994
52,10.463,1.291,-1.299,0.000,0.800,14,3.521,-0.082,2.540,28.625
53,10.667,1.352,-1.151,0.306,0.739,0,-0.990,-0.480,2.436,164.013
53,10.667,1.352,-1.151,0.306,0.739,1,-0.045,-0.930,1.414,171.039
53,10.667,1.352,-1.151,0.306,0.739,2,1.910,-0.009,1.270,63.983
53,10.667,1.352,-1.151,0.306,0.739,3,-1.878,-2.867,3.659,-152.015
53,10.667,1.352,-1.151,0.306,0.739,4,-0.087,-1.267,1.444,-175.370
53,10.667,1.352,-1.151,0.306,0.739,5,0.234,-2.433,1.701,-131.098
53,10.667,1.352,-1.151,0.306,0.739,6,1.615,-3.015,1.882,-81.992
53,10.667,1.352,-1.151,0.306,0.739,7,-1.354,-0.746,2.736,171.503
53,10.667,1.352,-1.151,0.306,0.739,8,-2.128,-0.897,3.490,175.830
53,10.667,1.352,-1.151,0.306,0.739,9,0.422,-0.622,1.070,150.391
53,10.667,1.352,-1.151,0.306,0.739,10,-1.533,1.417,3.862,138.330
53,10.667,1.352,-1.151,0.306,0.739,11,-0.505,-2.724,2.435,-139.735
53,10.667,1.352,-1.151,0.306,0.739,12,0.751,1.287,2.511,103.855
53,10.667,1.352,-1.151,0.306,0.739,13,2.817,-2.387,1.917,-40.164
53,10.667,1.352,-1.151,0.306,0.739,14,3.519,-0.081,2.416,26.268
54,10.864,1.291,-1.003,-0.306,0.739,0,-1.003,-0.410,2.370,165.507
54,10.864,1.291,-1.003,-0.306,0.739,1,0.004,-0.959,1.288,178.032
54,10.864,1.291,-1.003,-0.306,0.739,2,1.913,-0.019,1.164,57.678
54,10.864,1.291,-1.003,-0.306,0.739,3,-1.850,-2.831,3.634,-149.801
54,10.864,1.291,-1.003,-0.306,0.739,4,-0.097,-1.248,1.409,-169.979
54,10.864,1.291,-1.003,-0.306,0.739,5,0.151,-2.359,1.771,-130.051
54,10.864,1.291,-1.003,-0.306,0.739,6,1.636,-3.067,2.093,-80.510
54,10.864,1.291,-1.003,-0.306,0.739,7,-1.412,-0.786,2.712,175.420
54,10.864,1.291,-1.003,-0.306,0.739,8,-2.181,-0.927,3.473,178.746
54,10.864,1.291,-1.003,-0.306,0.739,9,0.332,-0.681,1.012,161.459
54,10.864,1.291,-1.003,-0.306,0.739,10,-1.533,1.395,3.705,139.666
54,10.864,1.291,-1.003,-0.306,0.739,11,-0.522,-2.781,2.539,-135.556
54,10.864,1.291,-1.003,-0.306,0.739,12,0.751,1.275,2.341,103.338
54,10.864,1.291,-1.003,-0.306,0.739,13,2.850,-2.468,2.139,-43.237
54,10.864,1.291,-1.003,-0.306,0.739,14,3.474,-0.082,2.369,22.866
55,11.060,1.352,-0.855,0.306,0.739,0,-1.017,-0.340,2.425,167.731
55,11.060,1.352,-0.855,0.306,0.739,1,0.052,-0.987,1.307,-174.213
55,11.060,1.352,-0.855,0.306,0.739,2,1.917,-0.030,1.000,55.612
55,11.060,1.352,-0.855,0.306,0.739,3,-1.830,-2.838,3.750,-148.073
55,11.060,1.352,-0.855,0.306,0.739,4,-0.106,-1.229,1.506,-165.622
55,11.060,1.352,-0.855,0.306,0.739,5,0.098,-2.342,1.945,-130.140
55,11.060,1.352,-0.855,0.306,0.739,6,1.658,-3.119,2.285,-82.318
55,11.060,1.352,-0.855,0.306,0.739,7,-1.470,-0.826,2.823,179.415
55,11.060,1.352,-0.855,0.306,0.739,8,-2.234,-0.957,3.588,-178.375
55,11.060,1.352,-0.855,0.306,0.739,9,0.242,-0.740,1.117,174.100
55,11.060,1.352,-0.855,0.306,0.739,10,-1.533,1.373,3.646,142.328
55,11.060,1.352,-0.855,0.306,0.739,11,-0.538,-2.838,2.740,-133.639
55,11.060,1.352,-0.855,0.306,0.739,12,0.751,1.263,2.202,105.850
55,11.060,1.352,-0.855,0.306,0.739,13,2.882,-2.549,2.283,-47.929
55,11.060,1.352,-0.855,0.306,0.739,14,3.428,-0.084,2.215,20.387
56,11.262,1.291,-0.707,-0.306,0.739,0,-1.114,-0.289,2.441,170.133
56,11.262,1.291,-0.707,-0.306,0.739,1,0.100,-1.015,1.230,-165.510
56,11.262,1.291,-0.707,-0.306,0.739,2,1.921,-0.040,0.917,46.644
56,11.262,1.291,-0.707,-0.306,0.739,3,-1.810,-2.845,3.766,-145.419
56,11.262,1.291,-0.707,-0.306,0.739,4,-0.116,-1.210,1.494,-160.342
56,11.262,1.291,-0.707,-0.306,0.739,5,0.045,-2.326,2.043,-127.590
56,11.262,1.291,-0.707,-0.306,0.739,6,1.679,-3.171,2.495,-81.048
56,11.262,1.291,-0.707,-0.306,0.739,7,-1.528,-0.866,2.824,-176.773
56,11.262,1.291,-0.707,-0.306,0.739,8,-2.288,-0.987,3.590,-175.534
56,11.262,1.291,-0.707,-0.306,0.739,9,0.151,-0.799,1.144,-175.376
56,11.262,1.291,-0.707,-0.306,0.739,10,-1.534,1.351,3.495,143.922
56,11.262,1.291,-0.707,-0.306,0.739,11,-0.555,-2.894,2.862,-130.162
56,11.262,1.291,-0.707,-0.306,0.739,12,0.751,1.251,2.031,105.422
56,11.262,1.291,-0.707,-0.306,0.739,13,2.914,-2.631,2.516,-49.843
56,11.262,1.291,-0.707,-0.306,0.739,14,3.383,-0.085,2.183,16.573
57,11.460,1.352,-0.559,0.306,0.739,0,-1.210,-0.238,2.582,172.854
57,11.460,1.352,-0.559,0.306,0.739,1,0.148,-1.043,1.298,-158.109
57,11.460,1.352,-0.559,0.306,0.739,2,1.905,-0.119,0.707,38.558
57,11.460,1.352,-0.559,0.306,0.739,3,-1.790,-2.852,3.890,-143.886
57,11.460,1.352,-0.559,0.306,0.739,4,-0.125,-1.191,1.607,-156.867
57,11.460,1.352,-0.559,0.306,0.739,5,-0.008,-2.310,2.217,-127.862
57,11.460,1.352,-0.559,0.306,0.739,6,1.701,-3.224,2.687,-82.547
57,11.460,1.352,-0.559,0.306,0.739,7,-1.565,-0.861,2.933,-174.093
57,11.460,1.352,-0.559,0.306,0.739,8,-2.341,-1.017,3.721,-172.942
57,11.460,1.352,-0.559,0.306,0.739,9,0.061,-0.859,1.325,-166.955
57,11.460,1.352,-0.559,0.306,0.739,10,-1.460,1.266,3.353,147.020
57,11.460,1.352,-0.559,0.306,0.739,11,-0.621,-2.912,3.071,-129.982
57,11.460,1.352,-0.559,0.306,0.739,12,0.751,1.239,1.896,108.493
57,11.460,1.352,-0.559,0.306,0.739,13,2.946,-2.712,2.678,-53.479
57,11.460,1.352,-0.559,0.306,0.739,14,3.338,-0.086,2.041,13.418
58,11.661,1.239,-0.446,-0.566,0.566,0,-1.306,-0.187,2.559,174.193
58,11.661,1.239,-0.446,-0.566,0.566,1,0.196,-1.072,1.216,-149.057
58,11.661,1.239,-0.446,-0.566,0.566,2,1.889,-0.197,0.696,20.951
58,11.661,1.239,-0.446,-0.566,0.566,3,-1.770,-2.859,3.857,-141.277
58,11.661,1.239,-0.446,-0.566,0.566,4,-0.134,-1.171,1.553,-152.171
58,11.661,1.239,-0.446,-0.566,0.566,5,-0.062,-2.293,2.259,-125.154
58,11.661,1.239,-0.446,-0.566,0.566,6,1.723,-3.276,2.871,-80.309
58,11.661,1.239,-0.446,-0.566,0.566,7,-1.601,-0.856,2.870,-171.787
58,11.661,1.239,-0.446,-0.566,0.566,8,-2.371,-1.083,3.666,-169.995
58,11.661,1.239,-0.446,-0.566,0.566,9,-0.029,-0.918,1.353,-159.609
58,11.661,1.239,-0.446,-0.566,0.566,10,-1.386,1.180,3.089,148.223
58,11.661,1.239,-0.446,-0.566,0.566,11,-0.687,-2.930,3.143,-127.788
58,11.661,1.239,-0.446,-0.566,0.566,12,0.751,1.227,1.743,106.272
58,11.661,1.239,-0.446,-0.566,0.566,13,2.978,-2.793,2.921,-53.456
58,11.661,1.239,-0.446,-0.566,0.566,14,3.292,-0.087,2.084,9.927
59,11.860,1.300,-0.298,0.306,0.739,0,-1.403,-0.137,2.708,176.574
59,11.860,1.300,-0.298,0.306,0.739,1,0.213,-1.088,1.343,-144.016
59,11.860,1.300,-0.298,0.306,0.739,2,1.874,-0.276,0.574,2.253
59,11.860,1.300,-0.298,0.306,0.739,3,-1.750,-2.866,3.987,-139.911
59,11.860,1.300,-0.298,0.306,0.739,4,-0.174,-1.150,1.703,-149.986
59,11.860,1.300,-0.298,0.306,0.739,5,-0.115,-2.277,2.433,-125.575
59,11.860,1.300,-0.298,0.306,0.739,6,1.744,-3.328,3.062,-81.670
59,11.860,1.300,-0.298,0.306,0.739,7,-1.637,-0.851,2.989,-169.344
59,11.860,1.300,-0.298,0.306,0.739,8,-2.401,-1.150,3.799,-167.049
59,11.860,1.300,-0.298,0.306,0.739,9,-0.119,-0.977,1.574,-154.459
59,11.860,1.300,-0.298,0.306,0.739,10,-1.313,1.095,2.962,151.935
59,11.860,1.300,-0.298,0.306,0.739,11,-0.753,-2.948,3.352,-127.771
59,11.860,1.300,-0.298,0.306,0.739,12,0.751,1.214,1.610,109.962
59,11.860,1.300,-0.298,0.306,0.739,13,3.037,-2.774,3.024,-54.945
59,11.860,1.300,-0.298,0.306,0.739,14,3.247,-0.088,1.958,6.168
60,12.059,1.362,-0.151,0.306,0.739,0,-1.499,-0.086,2.862,178.702
60,12.059,1.362,-0.151,0.306,0.739,1,0.231,-1.104,1.479,-139.874
60,12.059,1.362,-0.151,0.306,0.739,2,1.858,-0.354,0.536,-22.335
60,12.059,1.362,-0.151,0.306,0.739,3,-1.668,-2.837,4.049,-138.438
60,12.059,1.362,-0.151,0.306,0.739,4,-0.215,-1.130,1.855,-148.157
60,12.059,1.362,-0.151,0.306,0.739,5,-0.168,-2.261,2.606,-125.940
60,12.059,1.362,-0.151,0.306,0.739,6,1.751,-3.312,3.185,-82.980
60,12.059,1.362,-0.151,0.306,0.739,7,-1.674,-0.846,3.114,-167.093
60,12.059,1.362,-0.151,0.306,0.739,8,-2.432,-1.216,3.940,-164.309
60,12.059,1.362,-0.151,0.306,0.739,9,-0.210,-1.036,1.804,-150.598
60,12.059,1.362,-0.151,0.306,0.739,10,-1.239,1.010,2.848,155.960
60,12.059,1.362,-0.151,0.306,0.739,11,-0.819,-2.966,3.561,-127.755
60,12.059,1.362,-0.151,0.306,0.739,12,0.751,1.202,1.484,114.297
60,12.059,1.362,-0.151,0.306,0.739,13,3.096,-2.755,3.129,-56.334
60,12.059,1.362,-0.151,0.306,0.739,14,3.189,-0.102,1.828,1.536
61,12.260,1.423,-0.003,0.306,0.739,0,-1.595,-0.035,3.019,-179.389
61,12.260,1.423,-0.003,0.306,0.739,1,0.248,-1.120,1.622,-136.444
61,12.260,1.423,-0.003,0.306,0.739,2,1.842,-0.433,0.601,-45.749
61,12.260,1.423,-0.003,0.306,0.739,3,-1.586,-2.808,4.113,-137.011
61,12.260,1.423,-0.003,0.306,0.739,4,-0.176,-1.036,1.903,-147.118
61,12.260,1.423,-0.003,0.306,0.739,5,-0.221,-2.244,2.780,-126.260
61,12.260,1.423,-0.003,0.306,0.739,6,1.758,-3.295,3.309,-84.192
61,12.260,1.423,-0.003,0.306,0.739,7,-1.710,-0.841,3.243,-165.018
61,12.260,1.423,-0.003,0.306,0.739,8,-2.462,-1.283,4.091,-161.765
61,12.260,1.423,-0.003,0.306,0.739,9,-0.160,-0.981,1.861,-148.283
61,12.260,1.423,-0.003,0.306,0.739,10,-1.166,0.924,2.750,160.297
61,12.260,1.423,-0.003,0.306,0.739,11,-0.885,-2.985,3.771,-127.742
61,12.260,1.423,-0.003,0.306,0.739,12,0.751,1.190,1.369,119.394
61,12.260,1.423,-0.003,0.306,0.739,13,3.155,-2.735,3.235,-57.633
61,12.260,1.423,-0.003,0.306,0.739,14,3.131,-0.115,1.712,-3.763
62,12.461,1.484,0.145,0.306,0.739,0,-1.692,0.016,3.179,-177.670
62,12.461,1.484,0.145,0.306,0.739,1,0.265,-1.136,1.769,-133.575
62,12.461,1.484,0.145,0.306,0.739,2,1.817,-0.455,0.686,-61.002
62,12.461,1.484,0.145,0.306,0.739,3,-1.504,-2.778,4.180,-135.628
62,12.461,1.484,0.145,0.306,0.739,4,-0.137,-0.943,1.952,-146.130
62,12.461,1.484,0.145,0.306,0.739,5,-0.275,-2.228,2.954,-126.542
62,12.461,1.484,0.145,0.306,0.739,6,1.765,-3.278,3.435,-85.317
62,12.461,1.484,0.145,0.306,0.739,7,-1.746,-0.836,3.376,-163.104
62,12.461,1.484,0.145,0.306,0.739,8,-2.493,-1.349,4.248,-159.405
62,12.461,1.484,0.145,0.306,0.739,9,-0.110,-0.926,1.921,-146.110
62,12.461,1.484,0.145,0.306,0.739,10,-1.212,0.939,2.811,163.597
62,12.461,1.484,0.145,0.306,0.739,11,-0.951,-3.003,3.980,-127.730
62,12.461,1.484,0.145,0.306,0.739,12,0.751,1.178,1.267,125.369
62,12.461,1.484,0.145,0.306,0.739,13,3.214,-2.716,3.344,-58.848
62,12.461,1.484,0.145,0.306,0.739,14,3.073,-0.129,1.612,-9.773
63,12.659,1.597,0.258,0.566,0.566,0,-1.788,0.067,3.391,-176.761
63,12.659,1.597,0.258,0.566,0.566,1,0.282,-1.153,1.929,-132.992
63,12.659,1.597,0.258,0.566,0.566,2,1.791,-0.477,0.761,-75.206
63,12.659,1.597,0.258,0.566,0.566,3,-1.422,-2.749,4.262,-135.115
63,12.659,1.597,0.258,0.566,0.566,4,-0.097,-0.849,2.025,-146.836
63,12.659,1.597,0.258,0.566,0.566,5,-0.328,-2.212,3.132,-127.933
63,12.659,1.597,0.258,0.566,0.566,6,1.771,-3.261,3.524,-87.168
63,12.659,1.597,0.258,0.566,0.566,7,-1.783,-0.831,3.551,-162.135
63,12.659,1.597,0.258,0.566,0.566,8,-2.523,-1.416,4.447,-157.888
63,12.659,1.597,0.258,0.566,0.566,9,-0.061,-0.871,2.006,-145.743
63,12.659,1.597,0.258,0.566,0.566,10,-1.259,0.953,2.940,166.320
63,12.659,1.597,0.258,0.566,0.566,11,-1.017,-3.021,4.194,-128.570
63,12.659,1.597,0.258,0.566,0.566,12,0.685,1.165,1.286,135.182
63,12.659,1.597,0.258,0.566,0.566,13,3.273,-2.697,3.397,-60.452
63,12.659,1.597,0.258,0.566,0.566,14,3.015,-0.142,1.473,-15.768
64,12.860,1.659,0.406,0.306,0.739,0,-1.885,0.117,3.555,-175.343
64,12.860,1.659,0.406,0.306,0.739,1,0.299,-1.169,2.080,-130.798
64,12.860,1.659,0.406,0.306,0.739,2,1.766,-0.499,0.912,-83.215
64,12.860,1.659,0.406,0.306,0.739,3,-1.340,-2.720,4.332,-133.810
64,12.860,1.659,0.406,0.306,0.739,4,-0.058,-0.756,2.073,-145.912
64,12.860,1.659,0.406,0.306,0.739,5,-0.381,-2.196,3.306,-128.097
64,12.860,1.659,0.406,0.306,0.739,6,1.778,-3.245,3.652,-88.122
64,12.860,1.659,0.406,0.306,0.739,7,-1.819,-0.826,3.689,-160.488
64,12.860,1.659,0.406,0.306,0.739,8,-2.553,-1.483,4.616,-155.851
64,12.860,1.659,0.406,0.306,0.739,9,-0.011,-0.816,2.069,-143.800
64,12.860,1.659,0.406,0.306,0.739,10,-1.305,0.968,3.017,169.265
64,12.860,1.659,0.406,0.306,0.739,11,-1.083,-3.039,4.403,-128.519
64,12.860,1.659,0.406,0.306,0.739,12,0.619,1.152,1.279,144.352
64,12.860,1.659,0.406,0.306,0.739,13,3.332,-2.678,3.509,-61.522
64,12.860,1.659,0.406,0.306,0.739,14,2.957,-0.156,1.415,-23.388
65,13.061,1.772,0.519,0.566,0.566,0,-1.890,0.132,3.683,-173.968
65,13.061,1.772,0.519,0.566,0.566,1,0.317,-1.185,2.241,-130.494
65,13.061,1.772,0.519,0.566,0.566,2,1.741,-0.521,1.041,-91.692
65,13.061,1.772,0.519,0.566,0.566,3,-1.258,-2.691,4.414,-133.348
65,13.061,1.772,0.519,0.566,0.566,4,-0.019,-0.663,2.146,-146.585
65,13.061,1.772,0.519,0.566,0.566,5,-0.434,-2.179,3.485,-129.267
65,13.061,1.772,0.519,0.566,0.566,6,1.785,-3.228,3.747,-89.795
65,13.061,1.772,0.519,0.566,0.566,7,-1.855,-0.821,3.867,-159.718
65,13.061,1.772,0.519,0.566,0.566,8,-2.584,-1.549,4.822,-154.600
65,13.061,1.772,0.519,0.566,0.566,9,0.039,-0.761,2.154,-143.550
65,13.061,1.772,0.519,0.566,0.566,10,-1.352,0.982,3.158,171.563
65,13.061,1.772,0.519,0.566,0.566,11,-1.149,-3.057,4.617,-129.246
65,13.061,1.772,0.519,0.566,0.566,12,0.553,1.138,1.367,153.064
65,13.061,1.772,0.519,0.566,0.566,13,3.390,-2.659,3.567,-63.009
65,13.061,1.772,0.519,0.566,0.566,14,2.899,-0.169,1.321,-31.401
66,13.261,1.885,0.632,0.566,0.566,0,-1.896,0.147,3.812,-172.686
66,13.261,1.885,0.632,0.566,0.566,1,0.334,-1.201,2.402,-130.231
66,13.261,1.885,0.632,0.566,0.566,2,1.716,-0.543,1.188,-98.188
66,13.261,1.885,0.632,0.566,0.566,3,-1.177,-2.662,4.497,-132.903
66,13.261,1.885,0.632,0.566,0.566,4,0.020,-0.569,2.219,-147.214
66,13.261,1.885,0.632,0.566,0.566,5,-0.488,-2.163,3.666,-130.323
66,13.261,1.885,0.632,0.566,0.566,6,1.792,-3.211,3.844,-91.384
66,13.261,1.885,0.632,0.566,0.566,7,-1.892,-0.816,4.045,-159.015
66,13.261,1.885,0.632,0.566,0.566,8,-2.614,-1.616,5.029,-153.452
66,13.261,1.885,0.632,0.566,0.566,9,0.088,-0.706,2.240,-143.319
66,13.261,1.885,0.632,0.566,0.566,10,-1.399,0.997,3.304,173.660
66,13.261,1.885,0.632,0.566,0.566,11,-1.215,-3.075,4.832,-129.907
66,13.261,1.885,0.632,0.566,0.566,12,0.487,1.125,1.482,160.575
66,13.261,1.885,0.632,0.566,0.566,13,3.449,-2.640,3.627,-64.447
66,13.261,1.885,0.632,0.566,0.566,14,2.841,-0.183,1.257,-40.431
67,13.464,1.998,0.745,0.566,0.566,0,-1.902,0.162,3.944,-171.488
67,13.464,1.998,0.745,0.566,0.566,1,0.351,-1.217,2.562,-130.001
67,13.464,1.998,0.745,0.566,0.566,2,1.690,-0.565,1.346,-103.205
67,13.464,1.998,0.745,0.566,0.566,3,-1.095,-2.633,4.580,-132.474
67,13.464,1.998,0.745,0.566,0.566,4,0.059,-0.476,2.292,-147.802
67,13.464,1.998,0.745,0.566,0.566,5,-0.541,-2.147,3.848,-131.279
67,13.464,1.998,0.745,0.566,0.566,6,1.799,-3.194,3.945,-92.894
67,13.464,1.998,0.745,0.566,0.566,7,-1.928,-0.811,4.223,-158.371
67,13.464,1.998,0.745,0.566,0.566,8,-2.645,-1.682,5.239,-152.396
67,13.464,1.998,0.745,0.566,0.566,9,0.138,-0.651,2.325,-143.106
67,13.464,1.998,0.745,0.566,0.566,10,-1.445,1.012,3.454,175.579
67,13.464,1.998,0.745,0.566,0.566,11,-1.282,-3.093,5.048,-130.513
67,13.464,1.998,0.745,0.566,0.566,12,0.421,1.112,1.619,166.912
67,13.464,1.998,0.745,0.566,0.566,13,3.508,-2.621,3.690,-65.837
67,13.464,1.998,0.745,0.566,0.566,14,2.783,-0.196,1.226,-50.166
68,13.661,2.111,0.859,0.566,0.566,0,-1.908,0.176,4.077,-170.369
68,13.661,2.111,0.859,0.566,0.566,1,0.368,-1.234,2.723,-129.799
68,13.661,2.111,0.859,0.566,0.566,2,1.665,-0.587,1.513,-107.142
68,13.661,2.111,0.859,0.566,0.566,3,-1.013,-2.604,4.663,-132.061
68,13.661,2.111,0.859,0.566,0.566,4,0.098,-0.382,2.365,-148.354
68,13.661,2.111,0.859,0.566,0.566,5,-0.594,-2.130,4.031,-132.148
68,13.661,2.111,0.859,0.566,0.566,6,1.806,-3.177,4.048,-94.329
68,13.661,2.111,0.859,0.566,0.566,7,-1.964,-0.806,4.402,-157.779
68,13.661,2.111,0.859,0.566,0.566,8,-2.675,-1.749,5.450,-151.421
68,13.661,2.111,0.859,0.566,0.566,9,0.188,-0.596,2.411,-142.907
68,13.661,2.111,0.859,0.566,0.566,10,-1.492,1.026,3.607,177.336
68,13.661,2.111,0.859,0.566,0.566,11,-1.348,-3.111,5.265,-131.068
68,13.661,2.111,0.859,0.566,0.566,12,0.355,1.099,1.773,172.208
68,13.661,2.111,0.859,0.566,0.566,13,3.567,-2.602,3.754,-67.180
68,13.661,2.111,0.859,0.566,0.566,14,2.725,-0.210,1.232,-60.095
69,13.862,2.224,0.972,0.566,0.566,0,-1.914,0.191,4.211,-169.320
69,13.862,2.224,0.972,0.566,0.566,1,0.385,-1.250,2.884,-129.618
69,13.862,2.224,0.972,0.566,0.566,2,1.640,-0.609,1.686,-110.285
69,13.862,2.224,0.972,0.566,0.566,3,-0.931,-2.574,4.746,-131.662
69,13.862,2.224,0.972,0.566,0.566,4,0.137,-0.289,2.439,-148.873
69,13.862,2.224,0.972,0.566,0.566,5,-0.647,-2.114,4.215,-132.942
69,13.862,2.224,0.972,0.566,0.566,6,1.812,-3.161,4.153,-95.691
69,13.862,2.224,0.972,0.566,0.566,7,-2.001,-0.801,4.582,-157.234
69,13.862,2.224,0.972,0.566,0.566,8,-2.705,-1.815,5.663,-150.520
69,13.862,2.224,0.972,0.566,0.566,9,0.238,-0.541,2.497,-142.722
69,13.862,2.224,0.972,0.566,0.566,10,-1.539,1.041,3.763,178.948
69,13.862,2.224,0.972,0.566,0.566,11,-1.330,-3.157,5.448,-130.717
69,13.862,2.224,0.972,0.566,0.566,12,0.289,1.086,1.939,176.629
69,13.862,2.224,0.972,0.566,0.566,13,3.626,-2.583,3.821,-68.477
69,13.862,2.224,0.972,0.566,0.566,14,2.668,-0.223,1.274,-69.644
70,14.061,2.337,1.085,0.566,0.566,0,-1.920,0.206,4.347,-168.337
70,14.061,2.337,1.085,0.566,0.566,1,0.402,-1.266,3.045,-129.457
70,14.061,2.337,1.085,0.566,0.566,2,1.579,-0.548,1.800,-114.908
70,14.061,2.337,1.085,0.566,0.566,3,-0.849,-2.545,4.830,-131.276
70,14.061,2.337,1.085,0.566,0.566,4,0.176,-0.196,2.513,-149.362
70,14.061,2.337,1.085,0.566,0.566,5,-0.701,-2.098,4.400,-133.669
70,14.061,2.337,1.085,0.566,0.566,6,1.819,-3.144,4.260,-96.985
70,14.061,2.337,1.085,0.566,0.566,7,-2.037,-0.796,4.762,-156.730
70,14.061,2.337,1.085,0.566,0.566,8,-2.736,-1.882,5.877,-149.683
70,14.061,2.337,1.085,0.566,0.566,9,0.287,-0.486,2.582,-142.550
70,14.061,2.337,1.085,0.566,0.566,10,-1.585,1.055,3.923,-179.570
70,14.061,2.337,1.085,0.566,0.566,11,-1.269,-3.222,5.617,-129.946
70,14.061,2.337,1.085,0.566,0.566,12,0.223,1.072,2.115,-179.666
70,14.061,2.337,1.085,0.566,0.566,13,3.624,-2.595,3.898,-70.729
70,14.061,2.337,1.085,0.566,0.566,14,2.610,-0.237,1.349,-78.358
