step,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg
101,20.266,-1.352,0.831,-0.306,0.739,8,3.567,1.461,4.960,7.298
101,20.266,-1.352,0.831,-0.306,0.739,9,-0.178,2.366,1.933,52.581
101,20.266,-1.352,0.831,-0.306,0.739,10,1.197,1.312,2.594,10.683
101,20.266,-1.352,0.831,-0.306,0.739,11,0.110,0.396,1.525,-16.588
101,20.266,-1.352,0.831,-0.306,0.739,12,-3.872,0.250,2.586,-167.015
101,20.266,-1.352,0.831,-0.306,0.739,13,1.842,-0.936,3.651,-28.947
101,20.266,-1.352,0.831,-0.306,0.739,14,1.052,-3.379,4.848,-60.264
102,20.464,-1.465,0.944,-0.566,0.566,0,0.391,-1.998,3.479,-57.755
102,20.464,-1.465,0.944,-0.566,0.566,1,-4.156,-2.421,4.309,-128.637
102,20.464,-1.465,0.944,-0.566,0.566,2,2.570,4.698,5.511,42.935
102,20.464,-1.465,0.944,-0.566,0.566,3,2.477,-1.849,4.832,-35.318
102,20.464,-1.465,0.944,-0.566,0.566,4,1.570,-2.345,4.476,-47.298
102,20.464,-1.465,0.944,-0.566,0.566,5,1.069,-0.475,2.905,-29.242
102,20.464,-1.465,0.944,-0.566,0.566,6,-4.198,0.576,2.758,-172.327
102,20.464,-1.465,0.944,-0.566,0.566,7,-1.908,0.722,0.496,-153.410
102,20.464,-1.465,0.944,-0.566,0.566,8,3.655,1.520,5.153,6.414
102,20.464,-1.465,0.944,-0.566,0.566,9,-0.274,2.413,1.891,50.949
102,20.464,-1.465,0.944,-0.566,0.566,10,1.182,1.309,2.672,7.841
102,20.464,-1.465,0.944,-0.566,0.566,11,0.002,0.391,1.568,-20.666
102,20.464,-1.465,0.944,-0.566,0.566,12,-3.908,0.263,2.536,-164.417
102,20.464,-1.465,0.944,-0.566,0.566,13,1.951,-0.902,3.883,-28.391
102,20.464,-1.465,0.944,-0.566,0.566,14,1.088,-3.399,5.038,-59.551
103,20.672,-1.578,1.057,-0.566,0.566,0,0.398,-1.946,3.595,-56.653
103,20.672,-1.578,1.057,-0.566,0.566,1,-4.176,-2.435,4.353,-126.640
103,20.672,-1.578,1.057,-0.566,0.566,2,2.488,4.730,5.479,42.086
103,20.672,-1.578,1.057,-0.566,0.566,3,2.554,-1.847,5.050,-35.100
103,20.672,-1.578,1.057,-0.566,0.566,4,1.589,-2.353,4.654,-47.115
103,20.672,-1.578,1.057,-0.566,0.566,5,1.063,-0.471,3.052,-30.051
103,20.672,-1.578,1.057,-0.566,0.566,6,-4.133,0.597,2.596,-169.790
103,20.672,-1.578,1.057,-0.566,0.566,7,-1.980,0.688,0.545,-137.394
103,20.672,-1.578,1.057,-0.566,0.566,8,3.660,1.558,5.262,5.460
103,20.672,-1.578,1.057,-0.566,0.566,9,-0.370,2.459,1.851,49.245
103,20.672,-1.578,1.057,-0.566,0.566,10,1.167,1.306,2.757,5.167
103,20.672,-1.578,1.057,-0.566,0.566,11,-0.106,0.386,1.618,-24.510
103,20.672,-1.578,1.057,-0.566,0.566,12,-3.944,0.276,2.491,-161.719
103,20.672,-1.578,1.057,-0.566,0.566,13,2.059,-0.868,4.116,-27.898
103,20.672,-1.578,1.057,-0.566,0.566,14,1.041,-3.418,5.186,-59.661
104,20.875,-1.692,1.171,-0.566,0.566,0,0.405,-1.893,3.712,-55.620
104,20.875,-1.692,1.171,-0.566,0.566,1,-4.197,-2.449,4.402,-124.685
104,20.875,-1.692,1.171,-0.566,0.566,2,2.406,4.761,5.449,41.227
104,20.875,-1.692,1.171,-0.566,0.566,3,2.630,-1.844,5.269,-34.901
104,20.875,-1.692,1.171,-0.566,0.566,4,1.607,-2.360,4.832,-46.944
104,20.875,-1.692,1.171,-0.566,0.566,5,1.057,-0.467,3.199,-30.786
104,20.875,-1.692,1.171,-0.566,0.566,6,-4.068,0.619,2.440,-166.922
104,20.875,-1.692,1.171,-0.566,0.566,7,-2.051,0.654,0.629,-124.831
104,20.875,-1.692,1.171,-0.566,0.566,8,3.664,1.596,5.372,4.545
104,20.875,-1.692,1.171,-0.566,0.566,9,-0.362,2.559,1.922,46.249
104,20.875,-1.692,1.171,-0.566,0.566,10,1.152,1.302,2.847,2.656
104,20.875,-1.692,1.171,-0.566,0.566,11,-0.214,0.381,1.675,-28.109
104,20.875,-1.692,1.171,-0.566,0.566,12,-3.980,0.289,2.452,-158.929
104,20.875,-1.692,1.171,-0.566,0.566,13,2.167,-0.835,4.349,-27.457
104,20.875,-1.692,1.171,-0.566,0.566,14,0.994,-3.438,5.334,-59.766
105,21.075,-1.805,1.284,-0.566,0.566,0,0.411,-1.840,3.830,-54.650
105,21.075,-1.805,1.284,-0.566,0.566,1,-4.217,-2.463,4.456,-122.775
105,21.075,-1.805,1.284,-0.566,0.566,2,2.325,4.793,5.419,40.359
105,21.075,-1.805,1.284,-0.566,0.566,3,2.706,-1.842,5.488,-34.717
105,21.075,-1.805,1.284,-0.566,0.566,4,1.626,-2.368,5.010,-46.786
105,21.075,-1.805,1.284,-0.566,0.566,5,1.049,-0.435,3.331,-31.053
105,21.075,-1.805,1.284,-0.566,0.566,6,-4.003,0.640,2.290,-163.671
105,21.075,-1.805,1.284,-0.566,0.566,7,-2.122,0.621,0.735,-115.551
105,21.075,-1.805,1.284,-0.566,0.566,8,3.668,1.634,5.484,3.668
105,21.075,-1.805,1.284,-0.566,0.566,9,-0.358,2.560,1.929,41.407
105,21.075,-1.805,1.284,-0.566,0.566,10,1.137,1.299,2.942,0.305
105,21.075,-1.805,1.284,-0.566,0.566,11,-0.322,0.377,1.738,-31.458
105,21.075,-1.805,1.284,-0.566,0.566,12,-4.016,0.302,2.419,-156.055
105,21.075,-1.805,1.284,-0.566,0.566,13,2.275,-0.801,4.582,-27.062
105,21.075,-1.805,1.284,-0.566,0.566,14,0.948,-3.458,5.483,-59.865
106,21.271,-1.918,1.397,-0.566,0.566,0,0.418,-1.788,3.950,-53.738
106,21.271,-1.918,1.397,-0.566,0.566,1,-4.238,-2.477,4.516,-120.913
106,21.271,-1.918,1.397,-0.566,0.566,2,2.243,4.824,5.391,39.481
106,21.271,-1.918,1.397,-0.566,0.566,3,2.782,-1.839,5.707,-34.548
106,21.271,-1.918,1.397,-0.566,0.566,4,1.644,-2.375,5.188,-46.639
106,21.271,-1.918,1.397,-0.566,0.566,5,1.041,-0.402,3.463,-31.301
106,21.271,-1.918,1.397,-0.566,0.566,6,-3.938,0.661,2.150,-159.981
106,21.271,-1.918,1.397,-0.566,0.566,7,-2.152,0.626,0.806,-106.928
106,21.271,-1.918,1.397,-0.566,0.566,8,3.672,1.673,5.596,2.825
106,21.271,-1.918,1.397,-0.566,0.566,9,-0.474,2.552,1.849,38.663
106,21.271,-1.918,1.397,-0.566,0.566,10,1.122,1.296,3.042,-1.896
106,21.271,-1.918,1.397,-0.566,0.566,11,-0.430,0.372,1.806,-34.564
106,21.271,-1.918,1.397,-0.566,0.566,12,-4.051,0.315,2.392,-153.110
106,21.271,-1.918,1.397,-0.566,0.566,13,2.384,-0.767,4.815,-26.704
106,21.271,-1.918,1.397,-0.566,0.566,14,0.901,-3.478,5.631,-59.959
107,21.462,-2.031,1.510,-0.566,0.566,0,0.425,-1.735,4.070,-52.881
107,21.462,-2.031,1.510,-0.566,0.566,1,-4.258,-2.491,4.579,-119.101
107,21.462,-2.031,1.510,-0.566,0.566,2,2.161,4.856,5.364,38.594
107,21.462,-2.031,1.510,-0.566,0.566,3,2.859,-1.837,5.925,-34.391
107,21.462,-2.031,1.510,-0.566,0.566,4,1.663,-2.383,5.366,-46.502
107,21.462,-2.031,1.510,-0.566,0.566,5,1.033,-0.370,3.595,-31.530
107,21.462,-2.031,1.510,-0.566,0.566,6,-3.872,0.682,2.019,-155.793
107,21.462,-2.031,1.510,-0.566,0.566,7,-2.183,0.632,0.891,-99.825
107,21.462,-2.031,1.510,-0.566,0.566,8,3.676,1.711,5.710,2.016
107,21.462,-2.031,1.510,-0.566,0.566,9,-0.590,2.544,1.773,35.679
107,21.462,-2.031,1.510,-0.566,0.566,10,1.107,1.293,3.146,-3.955
107,21.462,-2.031,1.510,-0.566,0.566,11,-0.538,0.367,1.880,-37.435
107,21.462,-2.031,1.510,-0.566,0.566,12,-4.087,0.328,2.372,-150.106
107,21.462,-2.031,1.510,-0.566,0.566,13,2.492,-0.733,5.049,-26.380
107,21.462,-2.031,1.510,-0.566,0.566,14,0.855,-3.498,5.779,-60.047
108,21.665,-2.179,1.571,-0.739,0.306,0,0.432,-1.683,4.172,-51.258
108,21.665,-2.179,1.571,-0.739,0.306,1,-4.279,-2.505,4.586,-117.254
108,21.665,-2.179,1.571,-0.739,0.306,2,2.080,4.888,5.398,37.910
108,21.665,-2.179,1.571,-0.739,0.306,3,2.830,-1.856,6.069,-34.384
108,21.665,-2.179,1.571,-0.739,0.306,4,1.681,-2.390,5.531,-45.742
108,21.665,-2.179,1.571,-0.739,0.306,5,1.025,-0.338,3.729,-30.784
108,21.665,-2.179,1.571,-0.739,0.306,6,-3.807,0.703,1.845,-151.945
108,21.665,-2.179,1.571,-0.739,0.306,7,-2.214,0.637,0.934,-92.142
108,21.665,-2.179,1.571,-0.739,0.306,8,3.680,1.749,5.861,1.739
108,21.665,-2.179,1.571,-0.739,0.306,9,-0.707,2.537,1.760,33.259
108,21.665,-2.179,1.571,-0.739,0.306,10,1.093,1.290,3.283,-4.916
108,21.665,-2.179,1.571,-0.739,0.306,11,-0.646,0.363,1.952,-38.261
108,21.665,-2.179,1.571,-0.739,0.306,12,-4.123,0.341,2.301,-147.673
108,21.665,-2.179,1.571,-0.739,0.306,13,2.596,-0.734,5.302,-25.768
108,21.665,-2.179,1.571,-0.739,0.306,14,0.808,-3.517,5.900,-59.589
109,21.860,-2.327,1.632,-0.739,0.306,0,0.439,-1.630,4.277,-49.714
109,21.860,-2.327,1.632,-0.739,0.306,1,-4.299,-2.519,4.597,-115.413
109,21.860,-2.327,1.632,-0.739,0.306,2,1.998,4.919,5.432,37.234
109,21.860,-2.327,1.632,-0.739,0.306,3,2.801,-1.876,6.213,-34.378
109,21.860,-2.327,1.632,-0.739,0.306,4,1.700,-2.398,5.697,-45.027
109,21.860,-2.327,1.632,-0.739,0.306,5,1.017,-0.305,3.865,-30.091
109,21.860,-2.327,1.632,-0.739,0.306,6,-3.800,0.736,1.725,-148.685
109,21.860,-2.327,1.632,-0.739,0.306,7,-2.244,0.643,0.993,-85.249
109,21.860,-2.327,1.632,-0.739,0.306,8,3.684,1.787,6.012,1.476
109,21.860,-2.327,1.632,-0.739,0.306,9,-0.823,2.529,1.751,30.807
109,21.860,-2.327,1.632,-0.739,0.306,10,1.078,1.287,3.422,-5.799
109,21.860,-2.327,1.632,-0.739,0.306,11,-0.754,0.358,2.024,-39.029
109,21.860,-2.327,1.632,-0.739,0.306,12,-4.159,0.354,2.234,-145.090
109,21.860,-2.327,1.632,-0.739,0.306,13,2.701,-0.735,5.557,-25.211
109,21.860,-2.327,1.632,-0.739,0.306,14,0.761,-3.537,6.022,-59.149
110,22.060,-2.474,1.694,-0.739,0.306,0,0.446,-1.578,4.385,-48.246
110,22.060,-2.474,1.694,-0.739,0.306,1,-4.320,-2.533,4.612,-113.583
110,22.060,-2.474,1.694,-0.739,0.306,2,1.916,4.951,5.467,36.566
110,22.060,-2.474,1.694,-0.739,0.306,3,2.772,-1.895,6.356,-34.372
110,22.060,-2.474,1.694,-0.739,0.306,4,1.718,-2.405,5.863,-44.352
110,22.060,-2.474,1.694,-0.739,0.306,5,1.009,-0.273,4.000,-29.444
110,22.060,-2.474,1.694,-0.739,0.306,6,-3.793,0.769,1.611,-144.952
110,22.060,-2.474,1.694,-0.739,0.306,7,-2.275,0.649,1.064,-79.198
110,22.060,-2.474,1.694,-0.739,0.306,8,3.688,1.825,6.164,1.225
110,22.060,-2.474,1.694,-0.739,0.306,9,-0.939,2.521,1.744,28.333
110,22.060,-2.474,1.694,-0.739,0.306,10,1.063,1.284,3.561,-6.614
110,22.060,-2.474,1.694,-0.739,0.306,11,-0.862,0.353,2.097,-39.744
110,22.060,-2.474,1.694,-0.739,0.306,12,-4.195,0.367,2.173,-142.355
110,22.060,-2.474,1.694,-0.739,0.306,13,2.805,-0.735,5.812,-24.704
110,22.060,-2.474,1.694,-0.739,0.306,14,0.715,-3.557,6.143,-58.726
111,22.263,-2.622,1.755,-0.739,0.306,0,0.452,-1.525,4.496,-46.848
111,22.263,-2.622,1.755,-0.739,0.306,1,-4.340,-2.547,4.633,-111.768
111,22.263,-2.622,1.755,-0.739,0.306,2,1.835,4.982,5.503,35.908
111,22.263,-2.622,1.755,-0.739,0.306,3,2.743,-1.914,6.500,-34.367
111,22.263,-2.622,1.755,-0.739,0.306,4,1.712,-2.361,5.977,-43.522
111,22.263,-2.622,1.755,-0.739,0.306,5,1.001,-0.241,4.137,-28.840
111,22.263,-2.622,1.755,-0.739,0.306,6,-3.786,0.801,1.505,-140.672
111,22.263,-2.622,1.755,-0.739,0.306,7,-2.306,0.654,1.145,-73.954
111,22.263,-2.622,1.755,-0.739,0.306,8,3.692,1.864,6.315,0.987
111,22.263,-2.622,1.755,-0.739,0.306,9,-0.907,2.570,1.899,25.431
111,22.263,-2.622,1.755,-0.739,0.306,10,1.048,1.280,3.701,-7.367
111,22.263,-2.622,1.755,-0.739,0.306,11,-0.970,0.348,2.170,-40.411
111,22.263,-2.622,1.755,-0.739,0.306,12,-4.231,0.380,2.116,-139.467
111,22.263,-2.622,1.755,-0.739,0.306,13,2.910,-0.736,6.067,-24.239
111,22.263,-2.622,1.755,-0.739,0.306,14,0.668,-3.577,6.265,-58.319
112,22.465,-2.735,1.868,-0.566,0.566,0,0.459,-1.472,4.622,-46.277
112,22.465,-2.735,1.868,-0.566,0.566,1,-4.361,-2.561,4.718,-110.150
112,22.465,-2.735,1.868,-0.566,0.566,2,1.753,5.000,5.473,34.906
112,22.465,-2.735,1.868,-0.566,0.566,3,2.714,-1.934,6.645,-34.900
112,22.465,-2.735,1.868,-0.566,0.566,4,1.739,-2.330,6.135,-43.169
112,22.465,-2.735,1.868,-0.566,0.566,5,1.060,-0.199,4.322,-28.567
112,22.465,-2.735,1.868,-0.566,0.566,6,-3.764,0.768,1.506,-133.084
112,22.465,-2.735,1.868,-0.566,0.566,7,-2.336,0.660,1.272,-71.723
112,22.465,-2.735,1.868,-0.566,0.566,8,3.696,1.902,6.431,0.301
112,22.465,-2.735,1.868,-0.566,0.566,9,-0.875,2.620,2.007,21.994
112,22.465,-2.735,1.868,-0.566,0.566,10,1.045,1.277,3.827,-8.892
112,22.465,-2.735,1.868,-0.566,0.566,11,-1.078,0.344,2.252,-42.611
112,22.465,-2.735,1.868,-0.566,0.566,12,-4.266,0.393,2.126,-136.059
112,22.465,-2.735,1.868,-0.566,0.566,13,3.014,-0.737,6.312,-24.370
112,22.465,-2.735,1.868,-0.566,0.566,14,0.622,-3.597,6.413,-58.437
113,22.659,-2.849,1.981,-0.566,0.566,0,0.466,-1.420,4.749,-45.736
113,22.659,-2.849,1.981,-0.566,0.566,1,-4.435,-2.609,4.856,-109.069
113,22.659,-2.849,1.981,-0.566,0.566,2,1.672,4.968,5.418,33.461
113,22.659,-2.849,1.981,-0.566,0.566,3,2.685,-1.953,6.790,-35.410
113,22.659,-2.849,1.981,-0.566,0.566,4,1.767,-2.298,6.294,-42.835
113,22.659,-2.849,1.981,-0.566,0.566,5,1.098,-0.181,4.500,-28.717
113,22.659,-2.849,1.981,-0.566,0.566,6,-3.741,0.736,1.532,-125.633
113,22.659,-2.849,1.981,-0.566,0.566,7,-2.367,0.665,1.401,-69.898
113,22.659,-2.849,1.981,-0.566,0.566,8,3.700,1.940,6.549,-0.360
113,22.659,-2.849,1.981,-0.566,0.566,9,-0.842,2.669,2.121,18.916
113,22.659,-2.849,1.981,-0.566,0.566,10,1.042,1.273,3.955,-10.319
113,22.659,-2.849,1.981,-0.566,0.566,11,-1.186,0.339,2.337,-44.653
113,22.659,-2.849,1.981,-0.566,0.566,12,-4.156,0.381,2.066,-129.244
113,22.659,-2.849,1.981,-0.566,0.566,13,3.119,-0.737,6.558,-24.491
113,22.659,-2.849,1.981,-0.566,0.566,14,0.575,-3.616,6.561,-58.550
114,22.865,-2.962,2.094,-0.566,0.566,0,0.473,-1.367,4.876,-45.223
114,22.865,-2.962,2.094,-0.566,0.566,1,-4.510,-2.656,4.996,-108.048
114,22.865,-2.962,2.094,-0.566,0.566,2,1.590,4.937,5.366,31.987
114,22.865,-2.962,2.094,-0.566,0.566,3,2.656,-1.972,6.936,-35.899
114,22.865,-2.962,2.094,-0.566,0.566,4,1.795,-2.267,6.453,-42.517
114,22.865,-2.962,2.094,-0.566,0.566,5,1.136,-0.164,4.679,-28.855
114,22.865,-2.962,2.094,-0.566,0.566,6,-3.719,0.703,1.584,-118.551
114,22.865,-2.962,2.094,-0.566,0.566,7,-2.398,0.671,1.531,-68.382
114,22.865,-2.962,2.094,-0.566,0.566,8,3.709,1.995,6.671,-0.852
114,22.865,-2.962,2.094,-0.566,0.566,9,-0.810,2.718,2.240,16.158
114,22.865,-2.962,2.094,-0.566,0.566,10,1.040,1.269,4.086,-11.656
114,22.865,-2.962,2.094,-0.566,0.566,11,-1.294,0.334,2.424,-46.550
114,22.865,-2.962,2.094,-0.566,0.566,12,-4.045,0.369,2.037,-122.130
114,22.865,-2.962,2.094,-0.566,0.566,13,3.223,-0.738,6.803,-24.604
114,22.865,-2.962,2.094,-0.566,0.566,14,0.528,-3.636,6.710,-58.658
115,23.063,-3.075,2.207,-0.566,0.566,0,0.480,-1.315,5.004,-44.736
115,23.063,-3.075,2.207,-0.566,0.566,1,-4.584,-2.704,5.138,-107.084
115,23.063,-3.075,2.207,-0.566,0.566,2,1.508,4.905,5.318,30.485
115,23.063,-3.075,2.207,-0.566,0.566,3,2.628,-1.992,7.082,-36.368
115,23.063,-3.075,2.207,-0.566,0.566,4,1.822,-2.235,6.612,-42.214
115,23.063,-3.075,2.207,-0.566,0.566,5,1.174,-0.146,4.857,-28.983
115,23.063,-3.075,2.207,-0.566,0.566,6,-3.696,0.670,1.658,-112.008
115,23.063,-3.075,2.207,-0.566,0.566,7,-2.428,0.677,1.662,-67.104
115,23.063,-3.075,2.207,-0.566,0.566,8,3.718,2.050,6.794,-1.327
115,23.063,-3.075,2.207,-0.566,0.566,9,-0.778,2.767,2.364,13.685
115,23.063,-3.075,2.207,-0.566,0.566,10,1.037,1.265,4.218,-12.909
115,23.063,-3.075,2.207,-0.566,0.566,11,-1.242,0.317,2.633,-45.886
115,23.063,-3.075,2.207,-0.566,0.566,12,-3.953,0.438,1.975,-116.386
115,23.063,-3.075,2.207,-0.566,0.566,13,3.328,-0.739,7.048,-24.708
115,23.063,-3.075,2.207,-0.566,0.566,14,0.482,-3.656,6.858,-58.761
116,23.262,-3.188,2.321,-0.566,0.566,0,0.487,-1.262,5.132,-44.273
116,23.262,-3.188,2.321,-0.566,0.566,1,-4.659,-2.751,5.281,-106.171
116,23.262,-3.188,2.321,-0.566,0.566,2,1.427,4.874,5.274,28.957
116,23.262,-3.188,2.321,-0.566,0.566,3,2.599,-2.011,7.228,-36.817
116,23.262,-3.188,2.321,-0.566,0.566,4,1.795,-2.299,6.795,-42.838
116,23.262,-3.188,2.321,-0.566,0.566,5,1.212,-0.129,5.035,-29.102
116,23.262,-3.188,2.321,-0.566,0.566,6,-3.673,0.638,1.751,-106.094
116,23.262,-3.188,2.321,-0.566,0.566,7,-2.459,0.682,1.793,-66.013
116,23.262,-3.188,2.321,-0.566,0.566,8,3.726,2.105,6.918,-1.784
116,23.262,-3.188,2.321,-0.566,0.566,9,-0.746,2.816,2.492,11.462
116,23.262,-3.188,2.321,-0.566,0.566,10,1.034,1.261,4.353,-14.086
116,23.262,-3.188,2.321,-0.566,0.566,11,-1.189,0.300,2.842,-45.319
116,23.262,-3.188,2.321,-0.566,0.566,12,-3.860,0.507,1.935,-110.335
116,23.262,-3.188,2.321,-0.566,0.566,13,3.433,-0.739,7.293,-24.806
116,23.262,-3.188,2.321,-0.566,0.566,14,0.499,-3.674,7.038,-58.408
117,23.464,-3.301,2.434,-0.566,0.566,0,0.494,-1.209,5.260,-43.833
117,23.464,-3.301,2.434,-0.566,0.566,1,-4.733,-2.799,5.425,-105.306
117,23.464,-3.301,2.434,-0.566,0.566,2,1.345,4.842,5.233,27.404
117,23.464,-3.301,2.434,-0.566,0.566,3,2.570,-2.030,7.375,-37.249
117,23.464,-3.301,2.434,-0.566,0.566,4,1.767,-2.364,6.979,-43.429
117,23.464,-3.301,2.434,-0.566,0.566,5,1.250,-0.111,5.214,-29.213
117,23.464,-3.301,2.434,-0.566,0.566,6,-3.651,0.605,1.862,-100.829
117,23.464,-3.301,2.434,-0.566,0.566,7,-2.490,0.688,1.925,-65.071
117,23.464,-3.301,2.434,-0.566,0.566,8,3.735,2.160,7.041,-2.226
117,23.464,-3.301,2.434,-0.566,0.566,9,-0.713,2.865,2.623,9.459
117,23.464,-3.301,2.434,-0.566,0.566,10,1.083,1.350,4.516,-13.880
117,23.464,-3.301,2.434,-0.566,0.566,11,-1.137,0.282,3.052,-44.830
117,23.464,-3.301,2.434,-0.566,0.566,12,-3.768,0.575,1.916,-104.095
117,23.464,-3.301,2.434,-0.566,0.566,13,3.537,-0.740,7.539,-24.897
117,23.464,-3.301,2.434,-0.566,0.566,14,0.516,-3.693,7.218,-58.074
118,23.661,-3.362,2.582,-0.306,0.739,0,0.500,-1.157,5.375,-44.063
118,23.661,-3.362,2.582,-0.306,0.739,1,-4.808,-2.846,5.617,-104.910
118,23.661,-3.362,2.582,-0.306,0.739,2,1.263,4.811,5.135,25.732
118,23.661,-3.362,2.582,-0.306,0.739,3,2.541,-2.050,7.503,-38.116
118,23.661,-3.362,2.582,-0.306,0.739,4,1.740,-2.429,7.151,-44.479
118,23.661,-3.362,2.582,-0.306,0.739,5,1.288,-0.093,5.364,-29.911
118,23.661,-3.362,2.582,-0.306,0.739,6,-3.628,0.573,2.027,-97.541
118,23.661,-3.362,2.582,-0.306,0.739,7,-2.520,0.694,2.067,-65.964
118,23.661,-3.362,2.582,-0.306,0.739,8,3.744,2.215,7.115,-2.950
118,23.661,-3.362,2.582,-0.306,0.739,9,-0.681,2.914,2.702,7.067
118,23.661,-3.362,2.582,-0.306,0.739,10,1.132,1.440,4.637,-14.257
118,23.661,-3.362,2.582,-0.306,0.739,11,-1.084,0.265,3.249,-45.482
118,23.661,-3.362,2.582,-0.306,0.739,12,-3.675,0.644,1.963,-99.174
118,23.661,-3.362,2.582,-0.306,0.739,13,3.642,-0.741,7.752,-25.377
118,23.661,-3.362,2.582,-0.306,0.739,14,0.533,-3.711,7.401,-58.239
119,23.867,-3.301,2.434,0.306,-0.739,0,0.507,-1.104,5.198,-42.892
119,23.867,-3.301,2.434,0.306,-0.739,1,-4.882,-2.893,5.557,-106.529
119,23.867,-3.301,2.434,0.306,-0.739,2,1.182,4.779,5.059,27.621
119,23.867,-3.301,2.434,0.306,-0.739,3,2.512,-2.069,7.353,-37.762
119,23.867,-3.301,2.434,0.306,-0.739,4,1.712,-2.493,7.029,-44.501
119,23.867,-3.301,2.434,0.306,-0.739,5,1.325,-0.076,5.263,-28.478
119,23.867,-3.301,2.434,0.306,-0.739,6,-3.606,0.540,1.918,-99.137
119,23.867,-3.301,2.434,0.306,-0.739,7,-2.551,0.699,1.890,-66.614
119,23.867,-3.301,2.434,0.306,-0.739,8,3.752,2.270,7.055,-1.327
119,23.867,-3.301,2.434,0.306,-0.739,9,-0.649,2.963,2.705,11.285
119,23.867,-3.301,2.434,0.306,-0.739,10,1.181,1.529,4.572,-11.416
119,23.867,-3.301,2.434,0.306,-0.739,11,-1.032,0.224,3.167,-44.236
119,23.867,-3.301,2.434,0.306,-0.739,12,-3.583,0.713,1.744,-99.294
119,23.867,-3.301,2.434,0.306,-0.739,13,3.746,-0.741,7.729,-24.254
119,23.867,-3.301,2.434,0.306,-0.739,14,0.550,-3.729,7.267,-57.996
120,24.065,-3.240,2.286,0.306,-0.739,0,0.496,-1.197,5.107,-42.991
120,24.065,-3.240,2.286,0.306,-0.739,1,-4.956,-2.941,5.501,-108.182
120,24.065,-3.240,2.286,0.306,-0.739,2,1.100,4.748,4.989,29.565
120,24.065,-3.240,2.286,0.306,-0.739,3,2.483,-2.089,7.203,-37.393
120,24.065,-3.240,2.286,0.306,-0.739,4,1.685,-2.558,6.907,-44.523
120,24.065,-3.240,2.286,0.306,-0.739,5,1.363,-0.058,5.166,-26.989
120,24.065,-3.240,2.286,0.306,-0.739,6,-3.583,0.507,1.811,-100.922
120,24.065,-3.240,2.286,0.306,-0.739,7,-2.582,0.705,1.713,-67.398
120,24.065,-3.240,2.286,0.306,-0.739,8,3.761,2.325,7.001,0.324
120,24.065,-3.240,2.286,0.306,-0.739,9,-0.617,3.012,2.722,15.473
120,24.065,-3.240,2.286,0.306,-0.739,10,1.230,1.618,4.519,-8.500
120,24.065,-3.240,2.286,0.306,-0.739,11,-0.979,0.184,3.087,-42.925
120,24.065,-3.240,2.286,0.306,-0.739,12,-3.490,0.782,1.525,-99.448
120,24.065,-3.240,2.286,0.306,-0.739,13,3.851,-0.742,7.710,-23.125
120,24.065,-3.240,2.286,0.306,-0.739,14,0.568,-3.747,7.134,-57.745
121,24.266,-3.179,2.138,0.306,-0.739,0,0.485,-1.289,5.016,-43.092
121,24.266,-3.179,2.138,0.306,-0.739,1,-5.000,-2.988,5.440,-109.560
121,24.266,-3.179,2.138,0.306,-0.739,2,1.018,4.716,4.926,31.562
121,24.266,-3.179,2.138,0.306,-0.739,3,2.454,-2.108,7.054,-37.008
121,24.266,-3.179,2.138,0.306,-0.739,4,1.657,-2.622,6.786,-44.547
121,24.266,-3.179,2.138,0.306,-0.739,5,1.401,-0.041,5.072,-25.444
121,24.266,-3.179,2.138,0.306,-0.739,6,-3.560,0.475,1.707,-102.929
121,24.266,-3.179,2.138,0.306,-0.739,7,-2.618,0.618,1.620,-69.773
121,24.266,-3.179,2.138,0.306,-0.739,8,3.770,2.380,6.953,1.998
121,24.266,-3.179,2.138,0.306,-0.739,9,-0.584,3.061,2.754,19.585
121,24.266,-3.179,2.138,0.306,-0.739,10,1.178,1.677,4.381,-6.040
121,24.266,-3.179,2.138,0.306,-0.739,11,-0.927,0.143,3.008,-41.545
121,24.266,-3.179,2.138,0.306,-0.739,12,-3.422,0.718,1.441,-99.727
121,24.266,-3.179,2.138,0.306,-0.739,13,3.955,-0.743,7.693,-21.990
121,24.266,-3.179,2.138,0.306,-0.739,14,0.562,-3.640,6.883,-57.080
122,24.460,-3.179,1.978,-0.000,-0.800,0,0.473,-1.381,4.962,-42.611
122,24.460,-3.179,1.978,-0.000,-0.800,1,-4.926,-3.036,5.309,-109.210
122,24.460,-3.179,1.978,-0.000,-0.800,2,1.041,4.668,5.004,32.514
122,24.460,-3.179,1.978,-0.000,-0.800,3,2.425,-2.127,6.947,-36.225
122,24.460,-3.179,1.978,-0.000,-0.800,4,1.630,-2.687,6.699,-44.130
122,24.460,-3.179,1.978,-0.000,-0.800,5,1.439,-0.023,5.033,-23.433
122,24.460,-3.179,1.978,-0.000,-0.800,6,-3.548,0.526,1.499,-104.289
122,24.460,-3.179,1.978,-0.000,-0.800,7,-2.603,0.671,1.429,-66.227
122,24.460,-3.179,1.978,-0.000,-0.800,8,3.779,2.436,6.972,3.762
122,24.460,-3.179,1.978,-0.000,-0.800,9,-0.552,3.110,2.860,23.316
122,24.460,-3.179,1.978,-0.000,-0.800,10,1.126,1.736,4.312,-3.214
122,24.460,-3.179,1.978,-0.000,-0.800,11,-0.875,0.102,2.971,-39.151
